started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-01 06:55:50.530000+00:00,2023-12-01 07:06:27.217000+00:00,636,444,AHO,langs Maridalsveien,59.925265,10.750462,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:56:10.901000+00:00,2023-12-01 06:59:59.319000+00:00,228,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803
2023-12-01 06:56:12.065000+00:00,2023-12-01 07:06:27.917000+00:00,615,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-01 06:56:25.215000+00:00,2023-12-01 07:03:38.303000+00:00,433,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-12-01 06:57:00.340000+00:00,2023-12-01 06:58:40.489000+00:00,100,444,AHO,langs Maridalsveien,59.925265,10.750462,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-12-01 06:57:52.075000+00:00,2023-12-01 07:14:55.688000+00:00,1023,394,Bjølsen Studentby,ved rundkjøringen,59.943777539367225,10.760121127577955,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2023-12-01 06:58:43.586000+00:00,2023-12-01 07:02:50.168000+00:00,246,2332,Krohgstøtten hospital,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147
2023-12-01 06:58:51.725000+00:00,2023-12-01 07:08:29.067000+00:00,577,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2023-12-01 06:59:03.201000+00:00,2023-12-01 07:09:52.737000+00:00,649,444,AHO,langs Maridalsveien,59.925265,10.750462,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 06:59:17.368000+00:00,2023-12-01 07:04:16.935000+00:00,299,558,Dokkveien,ved Støperigata,59.910974,10.7277001,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:00:13.945000+00:00,2023-12-01 07:31:20.782000+00:00,1866,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 07:01:23.985000+00:00,2023-12-01 07:06:27.652000+00:00,303,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:02:09.100000+00:00,2023-12-01 07:06:35.893000+00:00,266,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 07:02:20.831000+00:00,2023-12-01 07:07:46.117000+00:00,325,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-12-01 07:02:37.179000+00:00,2023-12-01 07:10:22.358000+00:00,465,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 07:02:40.351000+00:00,2023-12-01 07:07:26.121000+00:00,285,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:02:41.652000+00:00,2023-12-01 07:21:52.771000+00:00,1151,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-01 07:02:46.130000+00:00,2023-12-01 07:06:59.815000+00:00,253,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105
2023-12-01 07:02:54.730000+00:00,2023-12-01 07:09:38.444000+00:00,403,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:03:36.898000+00:00,2023-12-01 07:07:02.113000+00:00,205,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 07:03:54.438000+00:00,2023-12-01 07:07:22.837000+00:00,208,737,Munkegata,langs Oslo gate,59.908255,10.7678,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147
2023-12-01 07:04:02.477000+00:00,2023-12-01 07:14:00.236000+00:00,597,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 07:04:23.193000+00:00,2023-12-01 07:11:20.978000+00:00,417,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-12-01 07:04:30.402000+00:00,2023-12-01 07:08:52.388000+00:00,261,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-12-01 07:04:30.517000+00:00,2023-12-01 07:15:41.783000+00:00,671,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357
2023-12-01 07:04:32.774000+00:00,2023-12-01 07:13:03.629000+00:00,510,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 07:04:47.549000+00:00,2023-12-01 07:08:14.851000+00:00,207,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-01 07:05:10.022000+00:00,2023-12-01 07:18:57.868000+00:00,827,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-01 07:06:11.658000+00:00,2023-12-01 07:10:50.952000+00:00,279,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2023-12-01 07:06:52.483000+00:00,2023-12-01 07:11:40.563000+00:00,288,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2023-12-01 07:06:54.175000+00:00,2023-12-01 07:16:58.716000+00:00,604,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2023-12-01 07:07:37.078000+00:00,2023-12-01 07:13:31.805000+00:00,354,444,AHO,langs Maridalsveien,59.925265,10.750462,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-12-01 07:07:37.765000+00:00,2023-12-01 07:18:27.963000+00:00,650,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-12-01 07:07:38.569000+00:00,2023-12-01 07:12:38.109000+00:00,299,608,Colletts gate,ved Diriks gate,59.93068679863987,10.746273349149249,425,Adamstuen,ved trikkestoppen,59.932792,10.734457
2023-12-01 07:08:32.031000+00:00,2023-12-01 07:13:03.912000+00:00,271,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131
2023-12-01 07:08:39.199000+00:00,2023-12-01 07:15:11.370000+00:00,392,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2023-12-01 07:08:43.329000+00:00,2023-12-01 07:24:30.225000+00:00,946,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-01 07:08:55.613000+00:00,2023-12-01 07:17:01.059000+00:00,485,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2023-12-01 07:08:56.494000+00:00,2023-12-01 07:14:17.987000+00:00,321,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2023-12-01 07:09:26.340000+00:00,2023-12-01 07:18:29.029000+00:00,542,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-01 07:09:31.069000+00:00,2023-12-01 07:14:24.285000+00:00,293,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2023-12-01 07:09:35.350000+00:00,2023-12-01 07:25:01.018000+00:00,925,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-12-01 07:09:50.059000+00:00,2023-12-01 07:20:35.278000+00:00,645,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 07:10:23.474000+00:00,2023-12-01 07:20:45.075000+00:00,621,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 07:10:27.671000+00:00,2023-12-01 07:24:32.236000+00:00,844,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-12-01 07:10:31.351000+00:00,2023-12-01 07:25:15.094000+00:00,883,608,Colletts gate,ved Diriks gate,59.93068679863987,10.746273349149249,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:11:03.989000+00:00,2023-12-01 07:12:18.965000+00:00,74,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,528,Nedre Slottsgate,ved Grensen,59.913245,10.743669
2023-12-01 07:11:27.563000+00:00,2023-12-01 07:21:14.512000+00:00,586,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 07:11:55.912000+00:00,2023-12-01 07:19:43.732000+00:00,467,442,Vulkan,ved Maridalsveien,59.92251,10.75101,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2023-12-01 07:12:12.232000+00:00,2023-12-01 07:24:32.697000+00:00,740,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-01 07:12:29.109000+00:00,2023-12-01 07:25:54.812000+00:00,805,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-12-01 07:12:34.795000+00:00,2023-12-01 07:18:34.333000+00:00,359,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2023-12-01 07:13:59.977000+00:00,2023-12-01 07:15:32.048000+00:00,92,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712
2023-12-01 07:14:00.225000+00:00,2023-12-01 07:20:28.084000+00:00,387,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-12-01 07:14:08.941000+00:00,2023-12-01 07:17:01.144000+00:00,172,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2023-12-01 07:14:14.929000+00:00,2023-12-01 07:22:20.330000+00:00,485,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 07:14:20.253000+00:00,2023-12-01 07:19:02.084000+00:00,281,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2023-12-01 07:14:42.037000+00:00,2023-12-01 07:25:27.318000+00:00,645,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357
2023-12-01 07:15:01+00:00,2023-12-01 07:21:12.822000+00:00,371,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-12-01 07:15:03.790000+00:00,2023-12-01 07:26:57.021000+00:00,713,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288
2023-12-01 07:15:12.804000+00:00,2023-12-01 07:19:15.094000+00:00,242,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2023-12-01 07:15:54.705000+00:00,2023-12-01 07:21:48.136000+00:00,353,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:16:27.694000+00:00,2023-12-01 07:25:01.963000+00:00,514,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2023-12-01 07:17:03.853000+00:00,2023-12-01 07:21:39.957000+00:00,276,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2023-12-01 07:17:40.038000+00:00,2023-12-01 07:21:48.646000+00:00,248,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 07:17:47.434000+00:00,2023-12-01 07:27:41.393000+00:00,593,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-12-01 07:18:31.237000+00:00,2023-12-01 07:45:10.227000+00:00,1598,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915
2023-12-01 07:18:44.545000+00:00,2023-12-01 07:24:38.277000+00:00,353,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2023-12-01 07:20:14.699000+00:00,2023-12-01 07:22:48.381000+00:00,153,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 07:21:03.155000+00:00,2023-12-01 07:22:59.073000+00:00,115,605,Økernveien,ved Ensjøveien bussholdeplass,59.917023632719406,10.779880090762617,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 07:21:09.204000+00:00,2023-12-01 07:28:22.359000+00:00,433,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2023-12-01 07:21:34.226000+00:00,2023-12-01 07:30:17.694000+00:00,523,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,389,Pilestredet Studenthus,ved Stensberggata,59.9205528,10.7342854
2023-12-01 07:21:41.774000+00:00,2023-12-01 07:30:19.597000+00:00,517,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,597,Fredensborg,ved rundkjøringen,59.920995,10.750358
2023-12-01 07:22:29.948000+00:00,2023-12-01 07:32:44.646000+00:00,614,442,Vulkan,ved Maridalsveien,59.92251,10.75101,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-01 07:22:30.847000+00:00,2023-12-01 07:39:56.930000+00:00,1046,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062
2023-12-01 07:22:54.127000+00:00,2023-12-01 07:29:32.264000+00:00,398,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 07:22:54.873000+00:00,2023-12-01 07:33:44.741000+00:00,649,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-12-01 07:23:14.076000+00:00,2023-12-01 07:27:23.819000+00:00,249,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2023-12-01 07:23:21.973000+00:00,2023-12-01 07:29:32.550000+00:00,370,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-12-01 07:23:23.064000+00:00,2023-12-01 07:27:59.293000+00:00,276,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2023-12-01 07:23:23.117000+00:00,2023-12-01 07:30:09.599000+00:00,406,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-01 07:23:50.242000+00:00,2023-12-01 07:27:44.351000+00:00,234,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 07:25:01.602000+00:00,2023-12-01 07:28:36.056000+00:00,214,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-12-01 07:25:04.768000+00:00,2023-12-01 07:53:37.029000+00:00,1712,442,Vulkan,ved Maridalsveien,59.92251,10.75101,567,Forskningsveien,ved SINTEF,59.945450633702556,10.713867957672134
2023-12-01 07:25:10.657000+00:00,2023-12-01 07:29:25.966000+00:00,255,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2023-12-01 07:25:30.986000+00:00,2023-12-01 07:30:12.554000+00:00,281,611,Bankplassen,ved Kirkegata,59.908454,10.741869,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2023-12-01 07:26:12.619000+00:00,2023-12-01 07:30:17.206000+00:00,244,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2023-12-01 07:27:26.092000+00:00,2023-12-01 07:32:53.929000+00:00,327,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-12-01 07:27:45.415000+00:00,2023-12-01 07:38:52.727000+00:00,667,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 07:27:59.488000+00:00,2023-12-01 07:43:57.204000+00:00,957,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131,506,Botanisk Hage vest,ved Blytts gate,59.92012811804052,10.768875408563598
2023-12-01 07:28:37.569000+00:00,2023-12-01 07:35:16.024000+00:00,398,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737
2023-12-01 07:28:47.446000+00:00,2023-12-01 07:32:03.276000+00:00,195,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-12-01 07:29:30.960000+00:00,2023-12-01 07:35:07.549000+00:00,336,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2023-12-01 07:30:06.782000+00:00,2023-12-01 07:36:14.467000+00:00,367,530,Holbergs plass,ved Welhavens gate,59.9193095,10.7343051,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
